DOI,Country,Facility,Journal,Impact Factor,Published Date,Cited Times,Number of days until 01/20/2023,Average cited times per day,Metal_Dopant_1,Metal_Dopant_2,Metal_Dopant_3,Metal_Dopant_4,Metal_Dopant_1 Proportion in Precursor ,Metal_Dopant_2 Proportion in Precursor ,Metal_Dopant_3 Proportion in Precursor ,Metal_Dopant_4 Proportion in Precursor ,Hydrothermal Temperature (Celcius degree),Hydrothermal Time (min),Hydrothermal Still/Strring (0/1),Hydrothermal Strong Reductant in Liquid (0/1),Hydrothermal Weak Reductant in Liquid (0/1),Mixed in Solid or Liquid (0/1),Annealing Temperature (Celcius Degree),Annealing Time (min),Annealing Still/Strring (0/1),Annealing Atomosphere Inert (0/1),Annealing Atomosphere Reductive (0/1),Post-processing Acid Wash etc. (0/1),Catalyst Loading (mg cm -2),Support Material Loading (mg cm -2),Support is not Carbon (0/1),Electrode Type_Glassy Carbon/Carbon Paper or Ti Mesh (0/1),LSV Scanning Speed (mV s-1),Electrolyte Proton Concentration (M),Overpotential (mV @10 mA cm-2)
10.1007/s12274-022-4337-z,Peoples R China,Univ Sci & Technol China,NANO RESEARCH,10.269,5/14/2022,2,251,0.007968127,MDP_1_B,MDP_2_Ru,MDP_3_None,MDP_4_None,MDP1PP_75_100,MDP2PP_20_30,MDP3PP_0,MDP4PP_0,HTEMP_150_200,HTIME_360_720,Hydrothermal Still,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_300_400,ATIME_120_180,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_0.1_0.2,SL_0,Support is not Carbon_False,Glassy Carbon,LSV_0_5,EPC_OVER1,200
10.1007/s12274-022-4337-z,Peoples R China,Univ Sci & Technol China,NANO RESEARCH,10.269,5/14/2022,2,251,0.007968127,MDP_1_B,MDP_2_Ru,MDP_3_None,MDP_4_None,MDP1PP_75_100,MDP2PP_20_30,MDP3PP_0,MDP4PP_0,HTEMP_150_200,HTIME_360_720,Hydrothermal Still,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_300_400,ATIME_120_180,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_0.1_0.2,SL_0,Support is not Carbon_False,Glassy Carbon,LSV_0_5,EPC_OVER1,241
10.1016/j.nanoen.2017.07.054,Germany,Tech Univ Dresden,NANO ENERGY,19.069,10/1/2017,102,1937,0.052658751,MDP_1_Ir,MDP_2_None,MDP_3_None,MDP_4_None,MDP1PP_100,MDP2PP_0,MDP3PP_0,MDP4PP_0,HTEMP_RTEMP,HTIME_360_720,Hydrothermal Still,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_800_1000,ATIME_120_180,Annealing Still/Strring_False,Annealing Atomosphere Inert_True,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_0.05,SL_0.5_1,Support is not Carbon_False,Carbon Paper,LSV_0_5,EPC_OVER1,290
10.1016/j.jechem.2019.03.008,Spain,CIDETEC,JOURNAL OF ENERGY CHEMISTRY,13.599,7/12/2019,34,1288,0.026397516,MDP_1_Ti,MDP_2_Ir,MDP_3_Ru,MDP_4_Nb,MDP1PP_50_75,MDP2PP_10_20,MDP3PP_5_15,MDP4PP_0_5,HTEMP_50_100,HTIME_60_180,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_300_400,ATIME_120_180,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_0.2_0.3,SL_0.2_0.5,Support is not Carbon_True,Glassy Carbon,LSV_0_5,EPC_OVER1,269
10.1016/j.jechem.2019.03.008,Spain,CIDETEC,JOURNAL OF ENERGY CHEMISTRY,13.599,7/12/2019,34,1288,0.026397516,MDP_1_Ti,MDP_2_Ir,MDP_3_Ru,MDP_4_None,MDP1PP_50_75,MDP2PP_10_20,MDP3PP_5_15,MDP4PP_0,HTEMP_50_100,HTIME_60_180,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_300_400,ATIME_120_180,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_0.2_0.3,SL_0.2_0.5,Support is not Carbon_True,Glassy Carbon,LSV_0_5,EPC_OVER1,320
10.1016/j.jechem.2019.03.008,Spain,CIDETEC,JOURNAL OF ENERGY CHEMISTRY,13.599,7/12/2019,34,1288,0.026397516,MDP_1_Ti,MDP_2_Ir,MDP_3_Nb,MDP_4_None,MDP1PP_50_75,MDP2PP_20_30,MDP3PP_0_5,MDP4PP_0,HTEMP_50_100,HTIME_60_180,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_300_400,ATIME_120_180,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_0.2_0.3,SL_0.2_0.5,Support is not Carbon_True,Glassy Carbon,LSV_0_5,EPC_OVER1,286
10.1016/j.jechem.2019.03.008,Spain,CIDETEC,JOURNAL OF ENERGY CHEMISTRY,13.599,7/12/2019,34,1288,0.026397516,MDP_1_Ti,MDP_2_Ir,MDP_3_None,MDP_4_None,MDP1PP_50_75,MDP2PP_20_30,MDP3PP_0,MDP4PP_0,HTEMP_50_100,HTIME_60_180,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_300_400,ATIME_120_180,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_0.2_0.3,SL_0.2_0.5,Support is not Carbon_True,Glassy Carbon,LSV_0_5,EPC_OVER1,296
10.1016/j.apcatb.2021.120899,Taiwan,Natl Tsing Hua Univ,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,11/27/2021,11,419,0.026252983,MDP_1_Co,MDP_2_Fe,MDP_3_None,MDP_4_None,MDP1PP_75_100,MDP2PP_0_10,MDP3PP_0,MDP4PP_0,HTEMP_150_200,HTIME_60_180,Hydrothermal Still,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_400_500,ATIME_60_120,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_0.6_1,SL_0.2_0.5,Support is not Carbon_False,Carbon Paper,LSV_0_5,EPC_OVER1,396
10.1016/j.apcatb.2021.120899,Taiwan,Natl Tsing Hua Univ,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,11/27/2021,11,419,0.026252983,MDP_1_Co,MDP_2_None,MDP_3_None,MDP_4_None,MDP1PP_100,MDP2PP_0,MDP3PP_0,MDP4PP_0,HTEMP_150_200,HTIME_60_180,Hydrothermal Still,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_400_500,ATIME_60_120,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_0.6_1,SL_0.1_0.2,Support is not Carbon_False,Carbon Paper,LSV_0_5,EPC_OVER1,422
10.1021/jacs.1c11241,Peoples R China,Fudan Univ,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,16.383,4/27/2022,20,268,0.074626866,MDP_1_Ir,MDP_2_None,MDP_3_None,MDP_4_None,MDP1PP_100,MDP2PP_0,MDP3PP_0,MDP4PP_0,HTEMP_100_150,HTIME_720_1440,Hydrothermal Still,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_400_500,ATIME_120_180,Annealing Still/Strring_False,Annealing Atomosphere Inert_True,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_0.05_0.1,SL_0.1_0.2,Support is not Carbon_False,Glassy Carbon,LSV_0_5,EPC_OVER1,390
10.1021/jacs.1c11241,Peoples R China,Fudan Univ,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,16.383,4/27/2022,20,268,0.074626866,MDP_1_Ir,MDP_2_None,MDP_3_None,MDP_4_None,MDP1PP_100,MDP2PP_0,MDP3PP_0,MDP4PP_0,HTEMP_100_150,HTIME_720_1440,Hydrothermal Still,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_600_800,ATIME_120_180,Annealing Still/Strring_False,Annealing Atomosphere Inert_True,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_0.1_0.2,SL_0.1_0.2,Support is not Carbon_False,Glassy Carbon,LSV_0_5,EPC_OVER1,273
10.1021/jacs.1c11241,Peoples R China,Fudan Univ,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,16.383,4/27/2022,20,268,0.074626866,MDP_1_Ir,MDP_2_None,MDP_3_None,MDP_4_None,MDP1PP_100,MDP2PP_0,MDP3PP_0,MDP4PP_0,HTEMP_100_150,HTIME_720_1440,Hydrothermal Still,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_600_800,ATIME_120_180,Annealing Still/Strring_False,Annealing Atomosphere Inert_True,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_0.1_0.2,SL_0.1_0.2,Support is not Carbon_False,Glassy Carbon,LSV_0_5,EPC_OVER1,265
10.1021/jacs.1c11241,Peoples R China,Fudan Univ,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,16.383,4/27/2022,20,268,0.074626866,MDP_1_Ir,MDP_2_None,MDP_3_None,MDP_4_None,MDP1PP_100,MDP2PP_0,MDP3PP_0,MDP4PP_0,HTEMP_100_150,HTIME_720_1440,Hydrothermal Still,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_400_500,ATIME_120_180,Annealing Still/Strring_False,Annealing Atomosphere Inert_True,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_0.1_0.2,SL_0.1_0.2,Support is not Carbon_False,Glassy Carbon,LSV_0_5,EPC_OVER1,198
10.1039/C5TA02942B,Peoples R China,Univ Sci & Technol Beijing,JOURNAL OF MATERIALS CHEMISTRY A,14.511,11/11/2015,54,2627,0.020555767,MDP_1_Sn,MDP_2_Ir,MDP_3_Sb,MDP_4_None,MDP1PP_50_75,MDP2PP_40_51,MDP3PP_0_5,MDP4PP_0,HTEMP_50_100,HTIME_360_720,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_500_600,ATIME_0_60,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_0.1_0.2,SL_0.1_0.2,Support is not Carbon_True,Glassy Carbon,LSV_0_5,EPC_OVER1,248
10.1021/jacs.1c11241,Peoples R China,Fudan Univ,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,16.383,4/27/2022,20,268,0.074626866,MDP_1_Ir,MDP_2_None,MDP_3_None,MDP_4_None,MDP1PP_100,MDP2PP_0,MDP3PP_0,MDP4PP_0,HTEMP_100_150,HTIME_720_1440,Hydrothermal Still,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_400_500,ATIME_120_180,Annealing Still/Strring_False,Annealing Atomosphere Inert_True,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_0.1_0.2,SL_0.1_0.2,Support is not Carbon_False,Glassy Carbon,LSV_0_5,EPC_OVER1,220
10.1021/acs.nanolett.6b01554,Peoples R China,Soochow Univ,NANO LETTERS,12.262,7/1/2016,279,2394,0.116541353,MDP_1_Ir,MDP_2_None,MDP_3_None,MDP_4_None,MDP1PP_100,MDP2PP_0,MDP3PP_0,MDP4PP_0,HTEMP_150_200,HTIME_180_360,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_RT,ATIME_0,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_0.05,SL_0_0.1,Support is not Carbon_False,Glassy Carbon,LSV_0_5,EPC_OVER1,240
10.1038/s41467-018-03429-z,Peoples R China,Beijing Univ Chem Technol,NATURE COMMUNICATIONS,17.694,12/28/2018,452,1484,0.30458221,MDP_1_C,MDP_2_W,MDP_3_N,MDP_4_None,MDP1PP_50_75,MDP2PP_30_40,MDP3PP_5_15,MDP4PP_0,HTEMP_150_200,HTIME_720_1440,Hydrothermal Still,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_800_1000,ATIME_180_360,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_True,Post-processing Acid Wash etc. _False,CL_OVER5,SL_0,Support is not Carbon_False,Carbon Paper,LSV_0_5,EPC_OVER1,193
10.1038/s41467-022-30064-6,Peoples R China,Nankai Univ,NATURE COMMUNICATIONS,17.694,5/12/2022,4,253,0.015810277,MDP_1_Mn,MDP_2_Br,MDP_3_None,MDP_4_None,MDP1PP_50_75,MDP2PP_20_30,MDP3PP_0,MDP4PP_0,HTEMP_RTEMP,HTIME_180_360,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_200_300,ATIME_180_360,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_OVER5,SL_0,Support is not Carbon_False,Carbon Paper,LSV_0_5,EPC_OVER1,295
10.1038/s41467-022-30064-6,Peoples R China,Nankai Univ,NATURE COMMUNICATIONS,17.694,5/12/2022,4,253,0.015810277,MDP_1_Mn,MDP_2_Cl,MDP_3_None,MDP_4_None,MDP1PP_50_75,MDP2PP_20_30,MDP3PP_0,MDP4PP_0,HTEMP_RTEMP,HTIME_180_360,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_200_300,ATIME_180_360,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_OVER5,SL_0,Support is not Carbon_False,Carbon Paper,LSV_0_5,EPC_OVER1,368
10.1038/s41467-022-30064-6,Peoples R China,Nankai Univ,NATURE COMMUNICATIONS,17.694,5/12/2022,4,253,0.015810277,MDP_1_Mn,MDP_2_None,MDP_3_None,MDP_4_None,MDP1PP_100,MDP2PP_0,MDP3PP_0,MDP4PP_0,HTEMP_RTEMP,HTIME_180_360,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_200_300,ATIME_180_360,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_OVER5,SL_0,Support is not Carbon_False,Carbon Paper,LSV_0_5,EPC_OVER1,413
10.1016/j.apsusc.2022.154727,Peoples R China,Jilin Normal Univ,APPLIED SURFACE SCIENCE,7.392,10/13/2022,0,99,0,MDP_1_Sr,MDP_2_Ru,MDP_3_Ir,MDP_4_None,MDP1PP_50_75,MDP2PP_20_30,MDP3PP_25_34,MDP4PP_0,HTEMP_150_200,HTIME_720_1440,Hydrothermal Still,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_True,Mixed in Solid or Liquid_False,ATEMP_600_800,ATIME_180_360,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc._True,CL_1_5,SL_0,Support is not Carbon_False,Glassy Carbon,LSV_0_5,EPC_OVER1,185
10.1016/j.apsusc.2022.154727,Peoples R China,Jilin Normal Univ,APPLIED SURFACE SCIENCE,7.392,10/13/2022,0,99,0,MDP_1_Sr,MDP_2_Ru,MDP_3_Ir,MDP_4_None,MDP1PP_50_75,MDP2PP_30_40,MDP3PP_5_15,MDP4PP_0,HTEMP_150_200,HTIME_720_1440,Hydrothermal Still,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_True,Mixed in Solid or Liquid_False,ATEMP_600_800,ATIME_180_360,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc._True,CL_1_5,SL_0,Support is not Carbon_False,Glassy Carbon,LSV_0_5,EPC_OVER1,187
10.1016/j.apsusc.2022.154727,Peoples R China,Jilin Normal Univ,APPLIED SURFACE SCIENCE,7.392,10/13/2022,0,99,0,MDP_1_Sr,MDP_2_Ir,MDP_3_Ru,MDP_4_None,MDP1PP_50_75,MDP2PP_30_40,MDP3PP_5_15,MDP4PP_0,HTEMP_150_200,HTIME_720_1440,Hydrothermal Still,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_True,Mixed in Solid or Liquid_False,ATEMP_600_800,ATIME_180_360,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc._True,CL_1_5,SL_0,Support is not Carbon_False,Glassy Carbon,LSV_0_5,EPC_OVER1,221
10.1016/j.apsusc.2022.154727,Peoples R China,Jilin Normal Univ,APPLIED SURFACE SCIENCE,7.392,10/13/2022,0,99,0,MDP_1_Sr,MDP_2_Ru,MDP_3_None,MDP_4_None,MDP1PP_50_75,MDP2PP_40_51,MDP3PP_0,MDP4PP_0,HTEMP_150_200,HTIME_720_1440,Hydrothermal Still,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_True,Mixed in Solid or Liquid_False,ATEMP_600_800,ATIME_180_360,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc._True,CL_1_5,SL_0,Support is not Carbon_False,Glassy Carbon,LSV_0_5,EPC_OVER1,250
10.1016/j.apsusc.2022.154727,Peoples R China,Jilin Normal Univ,APPLIED SURFACE SCIENCE,7.392,10/13/2022,0,99,0,MDP_1_Sr,MDP_2_Ir,MDP_3_None,MDP_4_None,MDP1PP_50_75,MDP2PP_40_51,MDP3PP_0,MDP4PP_0,HTEMP_150_200,HTIME_720_1440,Hydrothermal Still,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_True,Mixed in Solid or Liquid_False,ATEMP_600_800,ATIME_180_360,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc._True,CL_1_5,SL_0,Support is not Carbon_False,Glassy Carbon,LSV_0_5,EPC_OVER1,271
10.1016/j.joule.2021.05.018,Peoples R China,Chinese Acad Sci,JOULE,46.048,8/29/2021,48,509,0.094302554,MDP_1_Mn,MDP_2_Ir,MDP_3_None,MDP_4_None,MDP1PP_50_75,MDP2PP_40_51,MDP3PP_0,MDP4PP_0,HTEMP_RTEMP,HTIME_2880,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_200_300,ATIME_360_720,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_1_5,SL_0,Support is not Carbon_False,Carbon Paper,LSV_0_5,EPC_OVER1,263
10.1016/j.joule.2021.05.018,Peoples R China,Chinese Acad Sci,JOULE,46.048,8/29/2021,48,509,0.094302554,MDP_1_Mn,MDP_2_Ir,MDP_3_None,MDP_4_None,MDP1PP_50_75,MDP2PP_40_51,MDP3PP_0,MDP4PP_0,HTEMP_RTEMP,HTIME_2880,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_200_300,ATIME_360_720,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_1_5,SL_0,Support is not Carbon_False,Carbon Paper,LSV_0_5,EPC_OVER1,252
10.1016/j.joule.2021.05.018,Peoples R China,Chinese Acad Sci,JOULE,46.048,8/29/2021,48,509,0.094302554,MDP_1_Mn,MDP_2_Ir,MDP_3_None,MDP_4_None,MDP1PP_50_75,MDP2PP_30_40,MDP3PP_0,MDP4PP_0,HTEMP_RTEMP,HTIME_2880,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_200_300,ATIME_360_720,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_1_5,SL_0,Support is not Carbon_False,Carbon Paper,LSV_0_5,EPC_OVER1,242
10.1016/j.joule.2021.05.018,Peoples R China,Chinese Acad Sci,JOULE,46.048,8/29/2021,48,509,0.094302554,MDP_1_Mn,MDP_2_Ir,MDP_3_None,MDP_4_None,MDP1PP_75_100,MDP2PP_10_20,MDP3PP_0,MDP4PP_0,HTEMP_RTEMP,HTIME_2880,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_200_300,ATIME_360_720,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_1_5,SL_0,Support is not Carbon_False,Carbon Paper,LSV_0_5,EPC_OVER1,222
10.1016/j.joule.2021.05.018,Peoples R China,Chinese Acad Sci,JOULE,46.048,8/29/2021,48,509,0.094302554,MDP_1_Mn,MDP_2_Ir,MDP_3_None,MDP_4_None,MDP1PP_75_100,MDP2PP_0_10,MDP3PP_0,MDP4PP_0,HTEMP_RTEMP,HTIME_2880,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_200_300,ATIME_360_720,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_1_5,SL_0,Support is not Carbon_False,Carbon Paper,LSV_0_5,EPC_OVER1,253
10.1016/j.joule.2021.05.018,Peoples R China,Chinese Acad Sci,JOULE,46.048,8/29/2021,48,509,0.094302554,MDP_1_Mn,MDP_2_Ir,MDP_3_None,MDP_4_None,MDP1PP_75_100,MDP2PP_0_10,MDP3PP_0,MDP4PP_0,HTEMP_RTEMP,HTIME_2880,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_200_300,ATIME_360_720,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_1_5,SL_0,Support is not Carbon_False,Carbon Paper,LSV_0_5,EPC_OVER1,273
10.1016/j.joule.2021.05.018,Peoples R China,Chinese Acad Sci,JOULE,46.048,8/29/2021,48,509,0.094302554,MDP_1_Mn,MDP_2_Ir,MDP_3_None,MDP_4_None,MDP1PP_75_100,MDP2PP_0_10,MDP3PP_0,MDP4PP_0,HTEMP_RTEMP,HTIME_2880,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_200_300,ATIME_360_720,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_1_5,SL_0,Support is not Carbon_False,Carbon Paper,LSV_0_5,EPC_OVER1,288
10.1016/j.ijhydene.2012.02.118,Greece,Aristotle Univ Thessaloniki,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,1/16/2013,24,3656,0.006564551,MDP_1_Na,MDP_2_Ir,MDP_3_Pt,MDP_4_None,MDP1PP_75_100,MDP2PP_0_10,MDP3PP_0_5,MDP4PP_0,HTEMP_50_100,HTIME_360_720,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_500_600,ATIME_0_60,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_1_5,SL_0,Support is not Carbon_False,Glassy Carbon,LSV_0_5,EPC_OVER1,294
10.1016/j.ijhydene.2012.02.118,Greece,Aristotle Univ Thessaloniki,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,1/16/2013,24,3656,0.006564551,MDP_1_Na,MDP_2_Ir,MDP_3_Pt,MDP_4_None,MDP1PP_75_100,MDP2PP_0_10,MDP3PP_0_5,MDP4PP_0,HTEMP_50_100,HTIME_360_720,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_500_600,ATIME_0_60,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_1_5,SL_0,Support is not Carbon_False,Glassy Carbon,LSV_0_5,EPC_OVER1,279
10.1016/j.cej.2022.138471,South Korea,Jeonbuk Natl Univ,CHEMICAL ENGINEERING JOURNAL,16.744,10/12/2022,4,100,0.04,MDP_1_S,MDP_2_Co,MDP_3_None,MDP_4_None,MDP1PP_50_75,MDP2PP_30_40,MDP3PP_0,MDP4PP_0,HTEMP_150_200,HTIME_180_360,Hydrothermal Still,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_RT,ATIME_0,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_1_5,SL_0,Support is not Carbon_False,Carbon Paper,LSV_0_5,EPC_OVER1,350
10.1016/j.cej.2022.138471,South Korea,Jeonbuk Natl Univ,CHEMICAL ENGINEERING JOURNAL,16.744,10/12/2022,4,100,0.04,MDP_1_N,MDP_2_Co,MDP_3_None,MDP_4_None,MDP1PP_75_100,MDP2PP_20_30,MDP3PP_0,MDP4PP_0,HTEMP_150_200,HTIME_180_360,Hydrothermal Still,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_RT,ATIME_0,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_1_5,SL_0,Support is not Carbon_False,Carbon Paper,LSV_0_5,EPC_OVER1,380
